RESOLVE_INTERNAL	yarga+SH	yarga+sH
RESOLVE_INTERNAL	yarga+NCA	yarga+nCA
RESOLVE_INTERNAL	yarga+Yken	yarga+yken
RESOLVE_INTERNAL	yarga+SH+NCA	yarga+sH+nCA
RESOLVE_INTERNAL	yarga+Hm+NH	yarga+Hm+H
RESOLVE_INTERNAL	yarga+Hm+NA	yarga+Hm+A
RESOLVE_INTERNAL	yarga+Hm+NDA	yarga+Hm+DA
RESOLVE_INTERNAL	yarga+Hm+NDAn	yarga+Hm+DAn
RESOLVE_INTERNAL	yarga+Hm+NHn	yarga+Hm+Hn
RESOLVE_INTERNAL	yarga+lArH+NH	yarga+lArH+nH
RESOLVE_INTERNAL	yarga+lArH+NA	yarga+lArH+nA
RESOLVE_INTERNAL	yarga+lArH+NDA	yarga+lArH+nDA
RESOLVE_INTERNAL	yarga+lArH+NDAn	yarga+lArH+nDAn
RESOLVE_INTERNAL	yarga+lArH+NHn	yarga+lArH+nHn
RESOLVE_INTERNAL	yarga+SH+NH	yarga+sH+nH
RESOLVE_INTERNAL	yarga+SH+NA	yarga+sH+nA
RESOLVE_INTERNAL	yarga+SH+NDA	yarga+sH+nDA
RESOLVE_INTERNAL	yarga+SH+NDAn	yarga+sH+nDAn
RESOLVE_INTERNAL	yarga+SH+NHn	yarga+sH+nHn
RESOLVE_INTERNAL	yarga+Hm+NH+Yken	yarga+Hm+H+yken
RESOLVE_INTERNAL	yarga+Hm+NA+Yken	yarga+Hm+A+yken
RESOLVE_INTERNAL	yarga+Hm+NDA+Yken	yarga+Hm+DA+yken
RESOLVE_INTERNAL	yarga+Hm+NDAn+Yken	yarga+Hm+DAn+ken
RESOLVE_INTERNAL	yarga+Hm+NHn+Yken	yarga+Hm+Hn+ken
RESOLVE_INTERNAL	yarga+lArH+NH+Yken	yarga+lArH+nH+yken
RESOLVE_INTERNAL	yarga+lArH+NA+Yken	yarga+lArH+nA+yken
RESOLVE_INTERNAL	yarga+lArH+NDA+Yken	yarga+lArH+nDA+yken
RESOLVE_INTERNAL	yarga+lArH+NDAn+Yken	yarga+lArH+nDAn+ken
RESOLVE_INTERNAL	yarga+lArH+NHn+Yken	yarga+lArH+nHn+ken
RESOLVE_INTERNAL	yarga+SH+NH+Yken	yarga+sH+nH+yken
RESOLVE_INTERNAL	yarga+SH+NA+Yken	yarga+sH+nA+yken
RESOLVE_INTERNAL	yarga+SH+NDA+Yken	yarga+sH+nDA+yken
RESOLVE_INTERNAL	yarga+SH+NDAn+Yken	yarga+sH+nDAn+ken
RESOLVE_INTERNAL	yarga+SH+NHn+Yken	yarga+sH+nHn+ken
RESOLVE_INTERNAL	yarga+YH	yarga+yH
RESOLVE_INTERNAL	yarga+YA	yarga+yA
RESOLVE_INTERNAL	yarga+YlA	yarga+ylA
RESOLVE_INTERNAL	yarga+lAr+YH	yarga+lAr+H
RESOLVE_INTERNAL	yarga+lAr+YA	yarga+lAr+A
RESOLVE_INTERNAL	yarga+lAr+YlA	yarga+lAr+lA
RESOLVE_INTERNAL	yarga+Hm+YlA	yarga+Hm+lA
RESOLVE_INTERNAL	yarga+lArH+YlA	yarga+lArH+ylA
RESOLVE_INTERNAL	yarga+SH+YlA	yarga+sH+ylA
RESOLVE_INTERNAL	yarga+YH+Yken	yarga+yH+yken
RESOLVE_INTERNAL	yarga+YA+Yken	yarga+yA+yken
RESOLVE_INTERNAL	yarga+YlA+Yken	yarga+ylA+yken
